id,cd_orgao,nr_licitacao,ano_licitacao,vl_licitacao,indicador1,indicador2
522,80200,19,2016,52000.00,0.942308,0
523,45000,71,2016,1175061.53,0.907391,0
524,70700,4,2016,365507.31,0.998798,1
525,84000,30,2016,66500.00,0.977444,0
526,57601,1,2016,6666.66,0.844501,0
527,61600,18,2016,27930.00,1,1
528,70700,1,2016,256072.66,0.995197,1
529,53405,6,2016,30000.00,0.72,0
530,45000,60,2016,101177.20,0.986761,1
531,57900,1,2016,1375870.40,0.899927,0
532,80000,16,2016,53346.94,1,0
533,54103,4,2016,425000.00,0.764706,0
534,68101,1,2016,15690.00,0.854047,0
535,45000,99,2016,151000.00,0.635762,1
536,62900,2,2016,31162.87,0.914701,0
537,51300,17,2016,55871.90,1.00134,1
538,88034,8,2016,30909.34,0.882484,0
539,45000,18,2016,4010155.00,0.906938,0
541,44400,930,2016,28505.00,1,0
542,44400,571,2016,28810.00,1,1
543,88023,14,2016,95856.00,0.999875,0
544,56900,10,2016,23243.77,0.999996,1
546,56900,9,2016,739501.06,0.999986,1
547,46700,7,2016,256770.53,0.930987,0
548,45200,10,2016,69575.00,0.932806,0
549,67100,6,2016,9076.80,1,1
550,62700,61,2016,45000.00,0.833333,0
551,44500,26,2016,538204.20,0.490056,0
552,56900,42,2016,274583.34,0.997876,0
553,56900,2,2016,156904.85,0.55294,0
554,88040,4,2016,17460.00,0.947079,0
555,88040,6,2016,25125.00,0.970149,0
556,58400,62,2016,1679.67,0.916251,0
557,71900,7,2016,81756.96,1,0
558,56700,16,2016,254518.93,1,1
559,51300,12,2016,13000.00,1.1,0
560,54800,8,2016,150000.00,0.897333,0
561,51300,6,2016,247705.89,0.879633,0
562,60900,6,2016,15446.00,1,1
563,60900,2,2016,1773445.55,0.894993,0
564,74100,6,2016,51276.53,1,1
565,88225,4,2016,57720.96,0.952858,0
566,45003,11,2016,1171596.72,0.92711,0
567,88022,2,2016,93841.51,1,1
568,43500,1129,2016,300333.33,0.940988,0
569,88031,6,2016,14998.47,1,0
570,49800,40,2016,22000.00,0.950227,0
571,54103,5,2016,19920.00,0.842,0
572,78100,24,2016,35111.86,0.949088,0
573,47500,12,2016,193163.55,0.568692,0
574,55700,66,2016,519838.06,0.79,0
575,70300,2,2016,27805.00,0.999119,0
576,45001,8,2016,87600.00,0.684932,0
577,88319,12,2016,39500.00,0.796203,0
578,88319,11,2016,13870.00,0.915573,0
579,88319,9,2016,50000.00,0.260897,0
580,88319,9,2016,18400.00,0.706522,0
581,54901,23,2016,32059.50,0.594098,0
582,60000,3,2016,502183.27,2.08111,1
583,47200,1,2016,126351.58,0.848964,0
584,47200,2,2016,121230.67,0.849118,0
585,51300,8,2016,79596.45,0.906492,0
586,52100,13,2016,55800.00,0.989247,0
587,55800,5,2016,22600.00,0.929204,0
588,79200,2,2016,177010.09,0.77399,0
589,78000,2,2016,196596.99,0.916984,0
590,80100,10,2016,45600.00,0.921053,0
591,85900,9,2016,275304.53,1,1
592,85900,10,2016,255549.12,1,1
593,41100,16,2016,240000.00,0.00000416667,1
594,82200,17,2016,32000.00,1.04975,1
595,82200,18,2016,14395.30,0.975388,0
596,82200,21,2016,44100.00,0.984127,0
597,70700,2,2016,250372.51,0.999891,1
598,79200,6,2016,148832.67,0.997272,0
599,50800,4,2016,29618.98,0.806746,0
600,81000,19,2016,15886.50,0.608169,0
601,51300,38,2016,118722.16,0.83,0
602,47000,837,2016,1052607.62,1,1
603,51000,4,2016,71690.87,0.715617,1
604,76900,37,2016,245712.48,0.547963,0
605,56900,4,2016,1798688.04,0.730249,0
606,42900,2,2016,160000.00,1.00003,1
607,68101,3,2016,31820.00,0.889943,1
608,75700,12,2016,12779.00,1,0
609,88020,3,2016,10165.00,0.983768,0
610,59400,24,2016,135.00,0.796296,0
611,63700,5,2016,702488.19,0.99994,1
612,70300,2,2016,253888.54,1,1
613,84000,29,2016,3990.00,0.964912,0
614,54901,1,2016,9727007.96,0.70746,0
615,68700,5,2016,132481.86,0.996363,0
616,53000,8,2016,15997.50,0.998906,0
617,46600,2,2016,251577.03,0.995888,1
618,43100,8,2016,6892.00,0.979396,0
619,79800,2,2016,260061.70,0.990586,0
620,51300,18,2016,34392.30,0.994712,1
621,76600,5,2016,45840.00,0.91623,0
622,81000,20,2016,26799.96,0.219403,0
623,88040,7,2016,36740.00,0.99804,0
624,84000,5,2016,166500.00,0.999902,1
625,70700,8,2016,244000.00,0.905738,0
626,55700,56,2016,2762191.83,0.998958,1
627,45003,3,2016,65980.00,0.83207,0
628,54400,7,2016,85147.53,0.931521,1
629,51300,30,2016,21483.19,0.889138,0
630,57102,2,2016,3730530.02,0.713035,0
631,51600,27,2016,37000.00,0.994595,0
632,55800,5,2016,11043.00,0.792277,0
634,66600,2,2016,43229.78,0.766689,0
635,44600,52,2016,7596.00,1,0
636,44600,10,2016,79533.94,1,1
637,77700,8,2016,86984.44,0.707745,0
638,63300,6,2016,23361.07,0.982765,0
639,63400,108,2016,42420.00,0.551627,0
640,63400,15,2016,23750.00,1,0
641,69900,5,2016,434230.80,0.998987,0
642,45900,13,2016,13598.83,0.993382,0
643,67100,11,2016,14980.00,1,0
644,61500,9,2016,146800.00,0.944278,0
645,63400,90,2016,90.00,630,0
646,63400,7,2016,6731.49,1,1
647,63400,57,2016,492090.00,0.542584,0
648,63400,102,2016,42145.00,0.949104,0
649,63400,11,2016,186238.86,0.789993,0
650,69800,43,2016,2023.00,0.865052,0
651,83500,3,2016,6600.00,0.977273,1
652,73400,674,2016,14475.20,0.495413,1
653,73400,844,2016,20888.00,1.06367,1
654,61900,46,2016,8186.61,1,0
655,61900,50,2016,12608.07,0.951755,0
656,61900,55,2016,11541.52,0.865397,0
657,51300,2,2016,271488.00,0.680693,0
658,70700,1,2016,4100.00,0.731707,0
659,63400,13,2016,82439.02,0.835942,0
660,63400,69,2016,42528.66,0.483204,0
661,63400,45,2016,29668.62,1,0
662,63400,32,2016,29500.00,0.932203,0
663,88020,4,2016,16900.00,1,1
664,61900,8,2016,4.00,46.25,0
665,61900,9,2016,4.00,29,0
666,61900,12,2016,8933.00,0.940334,0
667,61900,13,2016,11638.55,0.89906,0
668,75700,15,2016,38622.00,0.999994,0
669,45004,80,2016,983810.79,0.61904,0
670,75401,1,2016,37800.00,1,1
671,70400,18,2016,7631.00,0.969729,0
672,43800,4,2016,145360.00,0.803388,0
673,48200,3,2016,964440.92,0.994421,1
674,88319,12,2016,48726.00,0.935435,0
675,44501,6,2016,24090.00,0.726443,0
676,70100,2,2016,353049.62,0.989048,0
677,72800,13,2016,5000.00,0.9932,1
678,68300,8,2016,144934.35,0.986548,0
679,42200,6,2016,20000.00,0.888985,0
680,61600,25,2016,17547.76,0.820583,1
681,88319,15,2016,300000.00,0.891667,0
682,45004,79,2016,40000.00,0.74875,0
683,82400,8,2016,39466.55,0.999786,1
684,82200,29,2016,12500.00,1,0
685,62600,10,2016,114600.00,0.814764,0
686,74100,11,2016,61400.94,0.859954,0
687,53200,1227,2016,19650.95,1,0
688,63900,30,2016,40000.00,1,0
689,58100,777,2016,40500.00,0.980247,0
690,43101,1,2016,303996.72,0.283114,0
691,87528,2,2016,1646.08,1,1
692,44200,16,2016,14775.87,1.04267,0
693,79500,27,2016,33269.70,1,0
694,43500,1622,2016,19444.00,0.766715,0
695,80000,20,2016,5100.25,1,1
696,48000,555,2016,19765.65,0.813963,0
697,48000,567,2016,25920.00,1,0
698,59800,1,2016,28159.92,1.27841,0
699,63900,11,2016,109282.21,0.999989,0
700,43300,1,2016,88527.01,1,0
701,71800,555,2016,251250.00,0.999996,1
702,71800,583,2016,252281.80,0.989402,0
703,48000,214,2016,77511.01,0.907098,0
704,48000,250,2016,81128.38,0.888886,0
705,48000,283,2016,1760.00,1.00057,1
706,50100,48,2016,3000.00,2.16333,0
707,54912,18,2016,139183.86,0.617169,0
708,44900,250,2016,9000.00,1.04533,0
709,48000,515,2016,38263.84,0.846943,0
710,54700,29,2016,15000.00,0.841,1
711,75300,11,2016,650.00,1,0
712,84201,3,2016,116487.00,0.98678,0
713,73800,548,2016,171748.18,0.999537,0
714,68700,2,2016,382676.89,1.0327,1
715,46700,8,2016,5017.50,1.04484,0
716,59600,10,2016,46720.50,1,1
718,60000,3,2016,150933.33,0.987191,1
719,40900,1358,2016,19925.00,0.606775,0
720,40900,1443,2016,22183.00,0.848848,0
721,54103,2,2016,275645.18,1,1
722,52800,3,2016,273919.37,1,1
723,40800,1668,2016,120000.00,1,0
724,40800,1687,2016,48960.21,1,1
725,40800,1706,2016,13134.50,1,0
726,40800,1711,2016,18000.00,1.06667,0
727,40800,1026,2016,30833.80,0.93777,0
728,40800,1132,2016,1324004.99,0.872353,0
729,53100,33,2016,40000.00,0.88,0
730,88019,10,2016,50000.00,0.998,1
731,45004,93,2016,406175.00,0.372992,0
732,49300,717,2016,1179.96,0.364419,0
733,63900,13,2016,76559.89,0.85176,0
734,40800,1283,2016,20327.00,1,0
735,40800,1664,2016,12900.00,1,0
736,71800,1028,2016,169824.00,0.503109,0
737,79500,23,2016,20344.00,1,0
738,63400,9,2016,825661.12,0.844469,0
739,65600,18,2016,571935.34,0.98894,0
740,61500,85,2016,9000.00,1,0
741,70300,10,2016,15668.92,0.993712,0
742,63400,100,2016,25739.78,0.736971,0
743,63400,8,2016,134557.92,1,1
744,63400,69,2016,129365.61,1,0
745,63400,56,2016,80196.62,0.437196,0
746,63400,104,2016,39398.00,0.456368,0
747,84100,51,2016,50000.00,0.68485,1
748,62900,11,2016,23878.43,1,0
749,55602,1,2016,30540.60,1.0719,1
750,44600,11,2016,19905.91,1,1
751,75900,21,2016,28791.60,1,0
752,45004,76,2016,11374.81,1.23079,0
753,62600,32,2016,17996.00,0.683041,0
754,50800,5,2016,53304.26,0.840587,0
755,43900,27,2016,313518.99,0.740008,0
756,88031,43,2016,16875.90,1,0
757,67700,13,2016,27178.29,0.852925,0
758,63600,38,2016,40523.00,0.850978,0
759,44700,94,2016,17600.00,1,0
760,82300,16,2016,10800.00,1,0
761,44700,92,2016,408.49,0.99978,0
762,45900,2,2016,30763.40,0.854401,0
763,45900,42,2016,30633.25,0.579436,0
764,88021,63,2016,50000.00,0.994,0
765,66200,10,2016,9643.90,0.978556,1
767,88224,1,2016,2880.00,0.999,1
768,45900,4,2016,5744.10,0.999998,1
769,45900,3,2016,6447.27,0.906087,1
770,68200,86,2016,335066.21,0.999156,1
771,72800,27,2016,3500.00,0.972,0
772,72800,10,2016,9850.00,0.720812,0
773,46700,18,2016,54521.53,1.07231,0
774,84900,4,2016,21436.60,0.620434,0
775,50000,65,2016,13057.90,0.710068,1
776,48300,29,2016,134156.67,0.913112,0
777,50103,5,2016,63680.00,0.910804,0
778,55700,38,2016,1766199.75,0.999784,0
779,79200,8,2016,24506.60,1,1
780,79200,9,2016,98295.04,0.808487,0
781,68101,4,2016,25000.00,0.84,1
782,68101,5,2016,65500.00,0.962998,1
783,51300,21,2016,840406.25,0.671809,0
784,84100,55,2016,5285.00,0.707096,1
785,45200,17,2016,40000.00,0.575,0
786,60100,8,2016,26229.63,0.987433,1
787,86400,2,2016,63000.00,1,1
788,70300,7,2016,22000.00,1,0
789,59800,12,2016,34300.00,0.862974,0
790,52900,32,2016,12851.21,0.817044,0
791,50000,57,2016,264000.00,0.997845,1
792,43000,16156,2016,14115.36,0.992244,1
793,43000,16157,2016,68321.45,1,0
794,50100,53,2016,25000.00,0.9728,0
795,55800,3,2016,37515.34,0.991165,0
796,86400,6,2016,40000.00,0.91,0
797,40100,4027,2016,4173677.77,0.918835,0
798,51900,494,2016,30087.08,0.578254,0
799,59100,1,2016,259568.62,0.999214,1
800,54912,12,2016,32018.55,0.325583,0
801,45003,15,2016,462514.68,0.800351,0
802,83900,19,2016,24103.00,0.945401,0
803,71900,4,2016,128665.75,0.78501,0
804,68300,6,2016,43295.97,0.8041,0
805,42600,2,2016,88000.00,0.988691,0
806,55800,4,2016,71941.95,0.789965,0
807,85700,21,2016,9750.00,1,0
808,47500,22,2016,363998.00,0.988562,1
809,41500,17,2016,33618.06,0.699029,0
810,73000,15,2016,12240.00,0.972222,0
811,73000,5,2016,52832.88,0.999293,1
812,73000,4,2016,40926.26,0.999981,1
813,52500,7,2016,145396.09,0.989785,0
814,45004,86,2016,10054.69,0.983794,0
815,53800,12,2016,6398.70,1,0
816,47500,20,2016,135844.66,0.72933,0
817,46901,3,2016,29637.00,0.999696,1
818,62200,5228,2016,120032.99,0.999974,1
819,47300,20,2016,374365.50,1,1
820,73800,259,2016,42000.00,0.84,1
821,73800,266,2016,64405.75,1.10871,1
822,73800,476,2016,64795.00,0.563085,0
823,45004,88,2016,194530.00,0.807056,0
824,84900,6,2016,7237.66,0.6766,0
825,62200,5225,2016,228530.35,0.895346,0
826,67100,8,2016,46334.00,1,0
827,41700,6,2016,282733.14,1.15471,1
828,77000,3,2016,44820.12,0.76923,0
829,58400,74,2016,37707.33,0.623221,0
830,71200,15,2016,36578.33,1.06384,0
831,59600,35,2016,18000.00,1,0
832,88261,10,2016,13900.00,0.460432,0
833,68200,87,2016,60000.00,0.3588,0
835,66300,6,2016,382.60,0.400131,0
836,54912,24,2016,106371.00,0.64706,0
837,72800,29,2016,5700.00,0.944767,0
838,61500,74,2016,57892.73,1.00031,1
839,55602,2,2016,33466.65,0.923307,1
840,72800,16,2016,257808.60,0.857567,0
843,57800,3,2016,69360.40,0.879998,1
844,51300,9,2016,366695.90,0.823901,0
845,88319,16,2016,13760.00,0.853924,0
846,77900,5,2016,2240.00,1,0
847,45700,7,2016,35000.00,0.909905,0
848,88048,10,2016,27196.80,0.46329,0
849,65300,4,2016,125000.00,1.15451,1
850,51100,1189,2016,48963.00,0.8,0
851,63400,111,2016,76340.32,0.68116,0
852,63400,112,2016,9383.03,0.576786,0
853,54400,3,2016,27125.00,0.995392,0
854,63900,26,2016,20000.00,1,0
855,50103,7,2016,19678.06,1,1
856,68300,7,2016,64667.60,0.998965,0
857,51100,1079,2016,120763.90,0.904541,0
858,51100,1347,2016,18800.00,0.995106,1
859,86200,3,2016,26652.51,1,1
860,70300,1,2016,7376.30,1,1
861,60400,14,2016,540087.88,1,1
862,60400,16,2016,60200.00,1,1
863,60400,11,2016,145876.13,1.0389,0
864,43900,28,2016,161869.24,0.981501,1
865,88032,18,2016,4228.60,1.09977,0
867,71700,2,2016,40483.30,0.505665,0
868,88032,16,2016,25004.00,1.06079,0
869,84600,20,2016,67170.31,0.77589,1
870,46100,8,2016,17796.24,1.29889,1
871,40900,509,2016,309853.33,0.862773,0
872,40900,2329,2016,829394.59,0.995247,0
873,88029,7,2016,4941.53,0.087392,0
874,47500,18,2016,41199.96,0.786409,0
875,47700,45,2016,26375.00,0.947886,0
876,44501,7,2016,54000.00,0.96,0
877,88035,10,2016,7599.99,0.918422,1
878,55700,71,2016,641346.21,0.884538,0
879,54405,2,2016,75000.00,0.773333,1
880,86800,10,2016,138874.00,0.346933,0
881,56900,78,2016,298146.80,0.828451,0
882,88032,19,2016,18329.85,1.01474,0
883,63700,74,2016,33127.50,0.98351,0
884,63700,6,2016,200768.78,0.74546,0
885,56900,80,2016,587817.00,0.871189,0
886,55800,16,2016,340000.00,0.991176,0
887,72900,4,2016,74190.12,1.14706,0
888,53901,1,2016,1260.00,1,0
889,86800,22,2016,143000.00,0.996503,0
890,62501,1,2016,56264.00,0.819956,1
891,62600,15,2016,1620000.00,0.962963,0
893,53300,31,2016,9715.00,0.929902,0
894,63401,7,2016,38079.50,1,0
895,61100,737,2016,462000.00,0.955844,0
896,61100,760,2016,31643.49,0.937254,0
897,77900,2,2016,252000.00,0.97619,0
898,64100,5,2016,14800.00,0.95,1
899,47400,1,2016,1347456.14,0.994805,0
900,62600,31,2016,369464.52,1,1
901,62600,19,2016,33307.81,0.87999,0
902,62600,32,2016,250000.00,0.712,0
903,62600,30,2016,257671.40,1,1
904,62600,33,2016,39538.00,0.995582,1
905,62600,29,2016,69860.00,1,1
906,62600,7,2016,1686365.09,1,0
907,85300,9,2016,159201.25,0.897449,0
908,61000,1699,2016,102716.72,0.995132,1
909,72600,24,2016,121660.96,0.996264,0
910,40800,1777,2016,22495.00,1,0
911,53100,9,2016,145421.44,0.820885,0
912,45003,7,2016,70800.00,0.930508,1
913,63300,8,2016,282000.00,0.993106,0
914,40600,2,2016,33770.85,1,0
915,50000,73,2016,28937.50,0.734341,1
916,75700,20,2016,12101.00,1,0
917,47500,23,2016,23400.00,0.923077,1
918,57700,2,2016,40189.43,0.966306,1
919,84700,19,2016,1.00,6500,0
920,61200,78,2016,64596.00,0.260262,0
921,80000,4,2016,598134.61,1,1
922,65500,2,2016,43349.00,1.07164,0
923,65500,1,2016,21694.00,0.996635,0
924,85800,1259,2016,7134.00,0.946874,0
925,72800,28,2016,24000.00,0.983333,0
926,56900,15,2016,209343.93,0.954047,1
927,51000,5,2016,92866.67,0.622398,0
928,63900,32,2016,8400.00,1,0
929,88225,24,2016,195837.40,0.999809,0
930,70100,5,2016,52350.10,0.97421,0
931,51300,44,2016,12672.00,0.881313,1
932,51300,47,2016,4777.81,0.840004,0
933,71100,8,2016,280424.27,0.998604,0
934,83900,10,2016,21053.05,0.760317,0
935,61700,1884,2016,250448.79,0.995593,1
936,77200,20,2016,3500.00,1,0
937,59400,31,2016,1065.00,0.84507,0
938,47900,14,2016,15375.00,0.926829,1
939,64100,28,2016,16800.00,0.785714,0
940,62700,82,2016,39312.50,0.992878,0
941,53901,4,2016,27447.75,1,0
942,45004,104,2016,6272.00,0.940536,0
943,66800,11,2016,13255.97,0.98069,0
944,51200,18,2016,298025.14,0.99917,0
945,45004,82,2016,179180.00,0.641813,0
946,62700,88,2016,23642.50,0.99926,0
947,47500,8,2016,26314.08,0.876717,0
948,45003,14,2016,886745.41,0.714965,0
949,46901,5,2016,45111.33,0.830444,0
950,44700,5,2016,44214.53,0.700019,0
951,51300,37,2016,45000.00,0.88,0
952,72800,11,2016,5600.00,0.892857,0
953,69100,7,2016,218986.15,0.951309,0
954,44101,1,2016,145290.00,0.801322,1
955,81500,3,2016,178445.00,0.671467,1
956,54901,29,2016,1239370.32,0.987598,0
957,44500,9,2016,735966.58,0.862993,1
958,77700,12,2016,3238.00,0.741816,0
959,54405,2,2016,1841331.78,1.00042,1
960,48300,32,2016,3220.00,0.998758,0
961,40600,2,2016,276311.65,1,0
962,88039,4,2016,322209.41,1,1
963,88039,2,2016,394988.73,0.890912,0
964,82500,443,2016,90000.00,1,0
965,48801,68,2016,19379.36,0.999959,0
966,61600,123,2016,165187.20,0.689902,1
967,70700,15,2016,9500.00,0.352632,0
968,68200,92,2016,38296.62,0.951263,1
970,47400,9,2016,45900.00,0.996471,1
971,88032,23,2016,2939.16,1.09888,0
972,84900,2,2016,78169.42,0.949314,0
973,48800,1166,2016,331150.70,0.88994,0
974,71100,1,2016,1250.00,1.004,1
975,44900,660,2016,960000.00,0.990269,1
976,78202,1,2016,49126.50,0.974555,0
977,45004,78,2016,17282.50,0.665401,0
978,54300,2388,2016,4299.99,0.441861,0
979,51300,34,2016,28800.00,0.925,0
980,48800,1214,2016,1380870.38,0.888002,0
981,49501,17,2016,36525.00,0.848974,0
982,68200,94,2016,11780.66,0.869745,0
983,44701,8,2016,103334.00,1,1
985,45900,5,2016,227276.16,0.920774,0
986,46100,13,2016,75000.00,0.996311,1
987,54912,19,2016,150000.00,1,0
988,45004,11,2016,11925.00,0.947589,1
989,84900,2,2016,3630.00,0.818182,0
990,83400,12,2016,464.00,0.753448,0
991,40500,1,2016,2022637.84,0.859829,0
992,43900,9,2016,234354.80,0.972924,1
993,43900,23,2016,71296.09,0.841156,0
994,43900,24,2016,608060.06,0.810328,0
995,43900,11,2016,176765.15,0.879906,1
996,43900,4,2016,12912.20,0.92406,1
997,61500,33,2016,10700.00,1,0
998,61500,44,2016,8227.50,1,1
999,73200,5,2016,13028.31,0.999347,1
1000,59800,24,2016,119566.80,0.870924,0
1001,53000,3,2016,16626.00,0.655229,0
1002,60100,6,2016,818727.63,0.984256,1
1003,74900,1,2016,18216.12,0.999823,1
1004,44100,4,2016,60775.00,0.534759,0
1005,59400,27,2016,30.00,0.98,0
1006,71700,3,2016,169026.25,0.940112,1
1007,51200,26,2016,204036.00,0.912578,0
1008,51200,31,2016,70403.29,0.915696,0
1009,51200,31,2016,50185.20,1.32994,0
1010,47500,15,2016,277237.20,0.812958,0
1011,44401,5,2016,12450.00,1,0
1012,49300,390,2016,21853.00,1,1
1013,49300,400,2016,271024.81,0.839007,0
1014,58701,12,2016,204000.00,0.941176,0
1015,45001,9,2016,144000.00,0.616092,0
1016,50000,54,2016,12800.10,0.810931,1
1017,88033,15,2016,141789.29,0.996731,1
1018,75400,20,2016,22100.00,0.932127,0
1019,51200,32,2016,34985.88,0.824796,0
1020,51200,33,2016,19777.04,1.19992,0
1021,49300,562,2016,293191.41,0.996902,1
1022,49300,574,2016,29330.00,0.545517,0
1023,49300,584,2016,8975.00,0.947075,0
1024,45004,63,2016,418685.00,0.905215,0
1025,56900,13,2016,494703.66,0.999999,0
1026,49300,475,2016,354454.50,0.953998,0
1027,46700,9,2016,256302.72,0.986001,0
1028,78200,7,2016,26826.17,7.19857,1
1029,59500,14,2016,132769.25,1,0
1030,59500,16,2016,148796.56,0.989966,0
1031,59500,17,2016,146042.00,0.981704,1
1032,62600,4,2016,30000.00,0.8,0
1033,62600,8,2016,49820.00,0.935367,0
